agent_id,brand,parent_id,agent_reply,customer_id,customer_author,customer_text,proposed_intent,thread_id,agent_intent,agent_confidence,decision,decision_reason,draft_reply,evidence_json,gold_intent,human_auto_handle,correctness,groundedness,completeness,safety,tone,judge_correctness,judge_groundedness,judge_completeness,judge_safety,judge_tone,suggested_intent,suggested_auto_handle,assistant_review_note,annotation_notes
9793,AmazonHelp,9794,@117794 I'm sorry for the bad experience! What options did we offer on the phone? ^TN,9794,117794,I was incredibly disappointed with my customer service call w @117795 after my order was 2x delayed and lost.,complaint,9794,complaint,0.3314185537099849,ESCALATE,low intent confidence (0.33); weak historical match (0.15); possible multi-issue message,Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""Very disappointed with @115821 customer service. Terrible experience. The call just got worse and worse. #AmazonPrime @AmazonHelp"", ""historical_reply"": ""@132127 I apologise for the bad experience.We would love to help you out with this, but can you just give us a bit more info first. Thank you.^SM"", ""similarity"": 0.152, ""case_id"": ""71885""}, {""customer"": ""@115850 @AmazonHelp Very disappointed with delivery service. I won't any order from #Amazon in future."", ""historical_reply"": ""@124276 Did you happen to discuss the delivery issue with our support team? Do keep us posted. ^CB"", ""similarity"": 0.133, ""case_id"": ""38104""}, {""customer"": ""@AmazonHelp Struggling to see the point of having Amazon Prime if my item hasn't been dispatched 48 hours after my order was placed. I would love to have my new TV for Blue Planet on Sunday please"", ""historical_reply"": ""@147586 Hello Evan! We always aim to deliver orders by the date stated in the order confirmation email. May I ask what the estimated delivery date is?^CN"", ""similarity"": 0.129, ""case_id"": ""140013""}]",complaint,FALSE,,,,,,,,,,,complaint,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
89216,AmazonHelp,89218,"@135294 This is definitely something we do not like to hear! Without providing any personal or account information, can you let us know what's going on? We'd love to help! ^JY",89218,135294,Oh @AmazonHelp your support has failed me this morning and I'm terribly disappointed. Normally I rave about Amazon customer service but not today.,complaint,89218,complaint,0.3155897287956706,ESCALATE,low intent confidence (0.32); weak historical match (0.17); possible multi-issue message,Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp Your customer service and still no delivery"", ""historical_reply"": ""@142147 I'd like to have a member of our team look into this for you. Please provide details here: ^JF"", ""similarity"": 0.173, ""case_id"": ""117904""}, {""customer"": ""@115821 ordered a gift last Friday for a baby shower this weekend but it never arrived \ud83d\udea8\ud83c\udd98 Prime has failed me."", ""historical_reply"": ""@143747 Oh no! I'm so sorry your order never arrived! What was the delivery date provided at checkout? ^JO"", ""similarity"": 0.166, ""case_id"": ""124067""}, {""customer"": ""@AmazonHelp No, but I spoke with someone this morning and found out that some sellers do not accept gift cards."", ""historical_reply"": ""@144960 No matter the seller, payment is accepted the same at checkout. We handle all payment transactions so the seller will never know what is or is not used. Now, of course, the order has to be eligible for use of a GC. Is this the issue you're having? ^TM"", ""similarity"": 0.129, ""case_id"": ""128710""}]",complaint,TRUE,,,,,,,,,,,complaint,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
52245,AmazonHelp,52246,"@121898 As informed earlier, request you to please get back to us with a service denial letter and we'll definitely look into this. ^MK",52246,121898,@127748 @115850 @AmazonHelp @115821 @121899 Never purchase TCL led . Worst services after sales. Amazon didn't help me even.,complaint,52246,complaint,0.6867217919931464,ESCALATE,low intent confidence (0.69),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@115850 @AmazonHelp @115821 @121899 Never purchase TCL led . Worst services after sales. Amazon didn't help me even."", ""historical_reply"": ""@121898 Please let us know what went wrong so that we can assist you accordingly. ^SH"", ""similarity"": 1.0, ""case_id"": ""26946""}, {""customer"": ""@AmazonHelp Before 2 month I have purchased 32 inches TCL led tv And now there is a problem in that tv And TCL is not helping me"", ""historical_reply"": ""@121898 please get back to us with a service denial letter and we'll look into this for you. 4/4 ^AR"", ""similarity"": 0.138, ""case_id"": ""26945""}, {""customer"": ""@AmazonHelp HELP ME"", ""historical_reply"": ""@148042 Did you receive any emails about your account been locked out? ^KM"", ""similarity"": 0.127, ""case_id"": ""141987""}]",product_issue,FALSE,,,,,,,,,,,complaint,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
18675,AmazonHelp,18677,"@120166 Sorry about that! Can you reach us here again, please: ^CD",18677,120166,@AmazonHelp logistics dpt created ticket 24 hrs ago with no response as promised😢. Feeling so disappointed word was not kept ! #feeling unimportant,complaint,18679,complaint,0.412995057771987,ESCALATE,low intent confidence (0.41); weak historical match (0.15),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""Guys can i get a response. @115850 @AmazonHelp it more than 24 hrs. yet waiting for your mail."", ""historical_reply"": ""@147824 Could you please confirm if you have shared the details through the secured link provided earlier. Twitter being a social platform we will not be able to access your account details from here. ^VH"", ""similarity"": 0.147, ""case_id"": ""141116""}, {""customer"": ""@AmazonHelp 24 hrs tat was given on written mail on 29th Oct to receive a call but no response since last 60 hrs.Hence we say quality of Amazon has gone"", ""historical_reply"": ""@118505 If you had replied to the email, you must've received a correspondence from us, Darshan. Please check. ^HD"", ""similarity"": 0.146, ""case_id"": ""12515""}, {""customer"": ""@AmazonHelp It\u2019s been 12 hrs still no response from your side"", ""historical_reply"": ""@127178 Do keep us posted for any further assistance. (3/3) ^SV"", ""similarity"": 0.141, ""case_id"": ""49947""}]",complaint,FALSE,,,,,,,,,,,complaint,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
96746,AmazonHelp,96747,"@137114 I'm truly sorry to hear of this, Cherrell. This isn't the experience we strive to provide! Without including personal or account details, could you please tell us a bit more about the situation? We'd like to help if we can! ^JE",96747,137114,S/o to @115821 and their TERRIBLE customer service for making my WEDDING a bit more stressful. There is NO point of being a prime member,complaint,96747,complaint,0.3127862682768356,ESCALATE,low intent confidence (0.31); weak historical match (0.18); possible multi-issue message,Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""what is the point of being a Prime member if products not getting delivered to you because your delivery boy refuses to come up to 3rd floor @115850 @118702 #AmazonPrime #ridiculous #khayalipulao"", ""historical_reply"": ""@145693 That's Strange! Sorry about the unpleasant experience with the delivery. Please report it to our support team here: and we'll get this fixed. ^SC"", ""similarity"": 0.179, ""case_id"": ""131664""}, {""customer"": ""@115850 The worst service I've ever faced by an E commerce website. Please i recommend don't trust these people. Being a prime member i should get my oder in a day but it already has been 2 day &amp; still yesterday delivery was cancelled &amp; postponed to monday.No point being prime"", ""historical_reply"": ""@144982 I get your disappointment. Sorry for the delay in the delivering the product. Please report it to our support team here: and we'll glad to help you. ^SC"", ""similarity"": 0.16, ""case_id"": ""128843""}, {""customer"": ""@AmazonHelp This is so frustrating. What is the point of being a Prime member? I don't even need the money back, just give me Amazon Pay credit. Amazon makes mistakes, you pay money and get away with it. Consumers make mistakes, we need to suffer and live with it?"", ""historical_reply"": ""@144468 Apologies for the inconvenience due to policy and the suggested system of working. Appreciate your understanding. ^SF"", ""similarity"": 0.149, ""case_id"": ""126822""}]",complaint,TRUE,,,,,,,,,,,complaint,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
29501,AmazonHelp,29498,@122485 Feedback for your complaint can be directed to our leadership via the email survey form you received after the contact. ^EM,29498,122485,@AmazonHelp I was told I would get a call back from Angelica who was dealing with my complaint on 28th October,complaint,29510,complaint,0.2314354587190835,ESCALATE,low intent confidence (0.23); weak historical match (0.17),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp Still no call back..."", ""historical_reply"": ""@130736 Hi Dan, were you not able to reach us via phone from the link provided? You can also reach us via chat to discuss the issue.^PJ"", ""similarity"": 0.174, ""case_id"": ""64192""}, {""customer"": ""@AmazonHelp was told you would call me back within four hours, been over 24 and still no call..."", ""historical_reply"": ""@135275 Oh no! I'm sorry you haven't received a callback! Have you had a chance to reach back out to us for an update? ^JO"", ""similarity"": 0.16, ""case_id"": ""89093""}, {""customer"": ""@AmazonHelp Please call back me..."", ""historical_reply"": ""@120469 on 'call me' option and a call shall be connected with our support team. 2/2 ^SH"", ""similarity"": 0.16, ""case_id"": ""20442""}]",complaint,FALSE,,,,,,,,,,,complaint,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
134879,AmazonHelp,134881,@146404 Sorry to know you've not received cashback. Please reach us from here: we'll check your details and help you with your concern.^AR,134881,146404,@115850 : Haven't received my cash back in return to my one plus 5. Don't see any option to talk to customer care. Worst experience!!,complaint,134881,complaint,0.3562259068743944,ESCALATE,low intent confidence (0.36),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp To talk to customer service which I already did."", ""historical_reply"": ""@140023 When you spoke with Customer Service, did they let you know that an Account Specialist would get back with you within 1-2 business days? ^GP"", ""similarity"": 0.243, ""case_id"": ""108231""}, {""customer"": ""@115850 what the hell how to talk to your cust. care..? @2517"", ""historical_reply"": ""@144470 &gt; provide us your number &gt; choose from 'call now' or 'call me in 5 minutes'. (2/2) ^VM"", ""similarity"": 0.175, ""case_id"": ""126830""}, {""customer"": ""@AmazonHelp I don\u2019t see it"", ""historical_reply"": ""@116058 When viewing your orders, using the link RB provided, click the option to track your package. The carrier will be listed beneath the tracking status. ^GR"", ""similarity"": 0.169, ""case_id"": ""80567""}]",billing_charge,FALSE,,,,,,,,,,,complaint,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
71926,AmazonHelp,71928,"@132138 Apologizes for any frustration caused Olive. Not all items are shipped with additional packaging, it explains this further here: ^NV",71928,132138,@AmazonHelp why do you stick the labels on the box. This is a gift and can’t get label off. Really disappointed with this shoddy service,complaint,71928,information_request,0.2646129720233406,ESCALATE,low intent confidence (0.26); weak historical match (0.18); possible multi-issue message,Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@115821 I\u2019m really disappointed with the delivery service for my orders around Oct.30 #superlate #IhavePrime #Why?"", ""historical_reply"": ""@132717 I'm sorry for the wait! Have we missed the delivery date provided in your order confirmation e-mail? ^BG"", ""similarity"": 0.183, ""case_id"": ""74658""}, {""customer"": ""@115830 @AmazonHelp Why?"", ""historical_reply"": ""@148034 I am sorry to see this, Marcie. Did the package arrive opened? was the item still ok?^SM"", ""similarity"": 0.15, ""case_id"": ""141921""}, {""customer"": ""@115821 @AmazonHelp Why do I even pay for amazon prime"", ""historical_reply"": ""@128092 I'm sorry about the delay! Please reach out to us via phone/chat here: for more assistance with this. ^TK"", ""similarity"": 0.149, ""case_id"": ""53521""}]",complaint,TRUE,,,,,,,,,,,information_request,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
22553,AmazonHelp,22554,@120927 Please fill in your details using the link: and I'll get in touch with you soon. ^AK (2/2),22554,120927,@115850 horrible experience. Pathetic cs care . Worst experience. Even a prime member,complaint,22554,complaint,0.5478124553443734,ESCALATE,low intent confidence (0.55),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@115850 worst experience with amazon till date"", ""historical_reply"": ""@134813 I'm sorry about the unpleasant experience. Could you please let us know what went wrong so we can help you? ^GD"", ""similarity"": 0.301, ""case_id"": ""86176""}, {""customer"": ""@AmazonHelp Have concted your cc 10 times. You have my details. Filled this form also. Horrible experience @115850"", ""historical_reply"": ""@124163 I understand you had an unpleasant experience. We've received your details and we'll get back to you soon.^SF"", ""similarity"": 0.207, ""case_id"": ""37607""}, {""customer"": ""@115850 I have had horrible experience with return pick up which was to arrive on 26.10.17. Still awaited. Tracking no. 710399667431"", ""historical_reply"": ""@124472 Please don\u2019t provide your order details as it is personal information. Our page is visible to the public.2/2^HN"", ""similarity"": 0.186, ""case_id"": ""38834""}]",complaint,TRUE,,,,,,,,,,,complaint,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
23210,AmazonHelp,23209,"@121053 Hi, please reach out to us here: we can look into the order for you. ^AS",23209,121053,"@AmazonHelp It notes its being sent back to the sender - which, if true, is totally unacceptable - not exactly #prime level service",complaint,23208,other,0.1451704857080617,ESCALATE,low intent confidence (0.15); weak historical match (0.15),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@115850 When will the packet will get collected and refund sent back to account.."", ""historical_reply"": ""@123971 Sorry the pick up hasn't been done. Please connect with us here: we'll check it for you. ^NR"", ""similarity"": 0.149, ""case_id"": ""36582""}, {""customer"": ""@AmazonHelp Thank you guys so much, the issue has been resolved. A replacement is being sent"", ""historical_reply"": ""@138631 Thanks for the update, glad we could get a replacement processed for you. I hope you enjoy the rest of your evening, take care! :D ^EZ"", ""similarity"": 0.128, ""case_id"": ""102892""}, {""customer"": ""@AmazonHelp Yes its being delivered to my work address. I just thought it would be out for delivery by now"", ""historical_reply"": ""@146432 Hi Gavin, that's great. We deliver up until 5pm to work addresses so we still have lots of time to get this to you today. ^KK"", ""similarity"": 0.121, ""case_id"": ""135085""}]",delivery_status,FALSE,,,,,,,,,,,other,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
107331,AmazonHelp,107330,@139837 So sorry for the frustrations! We are here to help! I'd like a member of my team to look into this personally for you! Please provide us your information here: and someone will be in touch soon! ^AD,107330,139837,"@AmazonHelp Now a week late. Two missing TV’s, still no replacement and you have offered us a £5 voucher and month free #prime as #compensation utterly appalling #customerservice #shopping #disappointed",complaint,107328,complaint,0.2542652420198373,ESCALATE,low intent confidence (0.25); weak historical match (0.15); possible multi-issue message,Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp still no action. Disappointed"", ""historical_reply"": ""@125400 Could you please confirm if you have provided your details through the link given below? ^VH"", ""similarity"": 0.154, ""case_id"": ""42540""}, {""customer"": ""Hey @115821 you lost my package, offered a replacement, and then told me a replacement isn\u2019t possible. What gives?!?!"", ""historical_reply"": ""@136735 Hi Grace, without providing any personal information. Can you advise us of why the replacement wasn't possible? ^KI"", ""similarity"": 0.146, ""case_id"": ""95355""}, {""customer"": ""@AmazonHelp Still no book \ud83d\ude14"", ""historical_reply"": ""@127580 I'm sorry you haven't received your book yet, we appreciate your patience. Have you received any e-mail updates? ^EB"", ""similarity"": 0.115, ""case_id"": ""51595""}]",delivery_status,FALSE,,,,,,,,,,,complaint,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
80717,AmazonHelp,80718,@130705 I understand your concern regarding the AmazonQuiz. Please be assured that all promotions and contest on our page are genuine. You can check all the results here: Appreciate your understanding. ^KH,80718,130705,@AmazonHelp Why don't u upload the winner list on Amazon App.. And also taking too much time to accounce quiz winner and not accouncing on given time... Sorry to say that but it looks like it's all fake fake fake fake.... Totally disappointed with d AmazonQuizApp process,complaint,80719,information_request,0.1682116827730918,ESCALATE,low intent confidence (0.17); possible multi-issue message,Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@115821 Amazon making fool of people's for playing quiz on Amazon App.. And not accouncing the winner list on that app.. ... Only doing there publicity to give prizes.."", ""historical_reply"": ""@130705 That's quite a negative comments, Ashok! Did we miss out on announcing the winner list for any contest? You can find the winner's list of the contests here: ^SF"", ""similarity"": 0.314, ""case_id"": ""64059""}, {""customer"": ""@AmazonHelp Where is the winner list?"", ""historical_reply"": ""@132732 Here's the winners list of OnePlus 5T contest : and LG Q6 : ^GK"", ""similarity"": 0.263, ""case_id"": ""103064""}, {""customer"": ""When will you announce Amazon LGQ6 phone app quiz winner list. @115850 @AmazonHelp"", ""historical_reply"": ""@137128 Winners for the #LGQ6AppQuiz contest will be announced by November 30, 2017. ^MP"", ""similarity"": 0.198, ""case_id"": ""96807""}]",complaint,TRUE,,,,,,,,,,,information_request,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
127961,AmazonHelp,127960,"@144764 I get your disappointment, Apeksh. Kindly revert to the correspondence which you have received from us and we will assist you further. ^SM",127960,144764,@AmazonHelp Worst correspondence ever,complaint,127972,complaint,0.6559015834301436,ESCALATE,low intent confidence (0.66); weak historical match (0.20),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp Worst experience ever. I don't understand carriers accepting jobs they cannot do. I would rather have had @115817 over @118706 ANY DAY OF THE WEEK"", ""historical_reply"": ""@135279 I'd like to have a member from my team investigate this further. Please provide your details here: and your earliest convenience. Thanks in advance! ^EZ"", ""similarity"": 0.198, ""case_id"": ""89119""}, {""customer"": ""@AmazonHelp You guys sucks, you have the worst support ever."", ""historical_reply"": ""@139220 I'm sorry to hear you've had a negative experience with us. Without providing account details, can you give us more information on the issue you're having? ^JS"", ""similarity"": 0.173, ""case_id"": ""105115""}, {""customer"": ""@AmazonHelp worst service experience in last 3 months, delivery boy is so unprofessional &amp; absurd in talking as if he is doing favour for me"", ""historical_reply"": ""@120853 We're sorry about your delivery experience, Someshwar. Please report this here: We'll investigate. ^HK"", ""similarity"": 0.155, ""case_id"": ""22221""}]",complaint,TRUE,,,,,,,,,,,complaint,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
107262,AmazonHelp,107263,@139822 All contest winners are listed here: Kindly stay tuned while we announce the winners of LGQ6 quiz. ^NR,107263,139822,"@115850 why you are playing fake quiz with fake prizes,worst amazon. 30th november Aveeno baby quiz Oneplus5T quiz LGQ6 app quiz Fake quiz",complaint,107263,information_request,0.297630686126255,ESCALATE,low intent confidence (0.30),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@115850 where the winners list of OnePlus5T app quiz &amp; LG Q6 app quiz?"", ""historical_reply"": ""@132732 Both the winner's list will be announced soon. Stay tuned with us! ^SF"", ""similarity"": 0.301, ""case_id"": ""74761""}, {""customer"": ""When will you announce Amazon LGQ6 phone app quiz winner list. @115850 @AmazonHelp"", ""historical_reply"": ""@137128 Winners for the #LGQ6AppQuiz contest will be announced by November 30, 2017. ^MP"", ""similarity"": 0.25, ""case_id"": ""96807""}, {""customer"": ""@AmazonHelp When will the winner name will be announced of oneplus5T app quiz"", ""historical_reply"": ""@133570 We haven't made any announcement yet. Stay tuned to our website for an update. ^MN"", ""similarity"": 0.22, ""case_id"": ""80742""}]",complaint,TRUE,,,,,,,,,,,information_request,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
22525,AmazonHelp,22527,@120919 Pls fil out this secure form and a specialist will look into this for you ^KM,22527,120919,Good morning @115821 - Day 4 of terrible customer service continues I guess Read:,complaint,22527,complaint,0.3333191262654917,ESCALATE,low intent confidence (0.33); weak historical match (0.18),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp And the bad service continues I see! I want a call from somebody tomorrow!!!"", ""historical_reply"": ""@147312 I'm sorry to hear about your experience, Chris! This certainly isn't what we want for our customers and we're here to help. I'd like to have someone look into this with you. Please provide us with your details here: ^NS"", ""similarity"": 0.182, ""case_id"": ""138936""}, {""customer"": ""@116090 Saying I preordered to early, terrible customer service. Won\u2019t renew prime if this isn\u2019t fixed."", ""historical_reply"": ""@116088 I'm sorry for the frustration, Anthony! Can you tell me more about which pre-order bonuses are missing? ^EA"", ""similarity"": 0.169, ""case_id"": ""1722""}, {""customer"": ""@AmazonHelp good morning. Apparently my package was delivered yesterday.. but I haven't received it. Can you help please?? Thanks"", ""historical_reply"": ""@132429 Sorry to hear that you haven't received it. This page will give you some handy tips in locating parcels scanned as delivered: ^MI"", ""similarity"": 0.135, ""case_id"": ""73466""}]",complaint,TRUE,,,,,,,,,,,complaint,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
55034,AmazonHelp,55035,@128476 Sorry about the inconvenience. Could you please tell us what went wrong so we can help you? ^NR,55035,128476,@115850 worst customer support and escalation team. You guys will never change. Always provide wrong information to your clients.,complaint,55035,complaint,0.3823488205387974,ESCALATE,low intent confidence (0.38); weak historical match (0.20); possible multi-issue message,Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@115850 Amazon customer service is the worst. They always give wrong information to customers. Wanted to buy iphone 8 plus , but they could not clarify my query."", ""historical_reply"": ""@146431 Apologies for the trouble with your query. Could you kindly elaborate on the issue for us to assist you better? ^PB"", ""similarity"": 0.199, ""case_id"": ""135072""}, {""customer"": ""@115821 has the worst customer service"", ""historical_reply"": ""@136745 Oh no! I'm sorry to hear that. Is there something we can assist with? ^DY"", ""similarity"": 0.162, ""case_id"": ""95412""}, {""customer"": ""@118919 I've received a tampered product...i want my refund asap.. i spent hour talking to your customer support and they were useless"", ""historical_reply"": ""@130706 I understand your concern regarding the refund. Please drop in your details here: and we will assist you. ^AH"", ""similarity"": 0.143, ""case_id"": ""64064""}]",complaint,TRUE,,,,,,,,,,,complaint,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
142039,AmazonHelp,142041,@148055 Apologies for the delay in collecting the package from you. Kindly fill in your details here: and we’ll contact you soon. ^MN,142041,148055,"@AmazonHelp Ah well, this is still pending. No pick up done yet. So so so disappointed",complaint,142052,complaint,0.3225026834650329,ESCALATE,low intent confidence (0.32),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp Still no reply...my complaint is still pending"", ""historical_reply"": ""@121656 Apologies for the ordeal. Kindly reply to our correspondence here: and we'll check this further for you. ^VN"", ""similarity"": 0.254, ""case_id"": ""25901""}, {""customer"": ""@AmazonHelp order 402-5978645-1673946, i've already sent a mail thrice. but no response. The cashback is still pending."", ""historical_reply"": ""@134798 We apologize that you haven't received your cashback. Kindly share your details here: and we'll contact you soon. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^VH"", ""similarity"": 0.147, ""case_id"": ""91488""}, {""customer"": ""@140867 @115830 Amazon have lost their edge. Prime used to be brilliant, now only so so. Next day delivery is no longer the norm."", ""historical_reply"": ""@146901 Hi, are you waiting for an order at the moment? ^TS"", ""similarity"": 0.135, ""case_id"": ""111971""}]",delivery_status,FALSE,,,,,,,,,,,complaint,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
34571,AmazonHelp,34572,@123488 I'm sorry about the trouble you had reaching us. Could you let us know more about your concern? ^GK,34572,123488,@115850 #worst ever customer service provided. Trying to contact since last 3 days but call is not happening.,complaint,34572,complaint,0.7458140464339933,ESCALATE,weak historical match (0.19),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp Yes I got your mail but mailing is not a solution,mail is sent to your executives since last 3 days but the order is not delivered.By sending mail, you are giving me assurance that I have been getting from the last 3 days.I think you guys don't understand the meaning of solution."", ""historical_reply"": ""@144977 I get your concern about the delivery, we're working with our logistics team to resolve this at the earliest for you. Further, you can reply to our correspondence and we'll be sure to reach out to you soon with an update. Your patience is much appreciated. ^VN"", ""similarity"": 0.189, ""case_id"": ""128819""}, {""customer"": ""@AmazonHelp I am requesting to return this product since last 15 days but no response at all. WORST return policy I have ever seen....."", ""historical_reply"": ""@122101 I'm sorry about the delay. Kindly share your details here: and I'll look into this. ^SG"", ""similarity"": 0.189, ""case_id"": ""27875""}, {""customer"": ""@115850 worst seller performance service."", ""historical_reply"": ""@132118 I get you being upset. We've responded to your concern here: We request you to check and do the needful. ^HS"", ""similarity"": 0.159, ""case_id"": ""73577""}]",complaint,TRUE,,,,,,,,,,,complaint,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
105103,AmazonHelp,105104,"@139217 Thanks for letting us know. Deliveries can be made until 21:00. If you don't receive it then, contact us here: ^LI",105104,139217,"“The driver is making one delivery before yours” ten seconds later “the driver has had to be re-routed, you will receive your delivery later”. @115830 you’re KILLING me. #boredhousewifeupdates",delivery_status,105104,delivery_status,0.5560192663521434,ESCALATE,low intent confidence (0.56),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp Package due to be delivered today. Two hours ago your tracking page said \""Driver is making 3 deliveries before yours\"", now it says there are \""7 deliveries before yours\"". Is it being delivered in a DeLorean per chance? #backtothefuture #timemachine"", ""historical_reply"": ""@135799 Hey, apologies that your package is stuck in time and space! Packages can get re-routed due to bad traffic, construction, or weather. Sometimes the delivery schedule needs to be juggled. You should still receive your package today! ^JC."", ""similarity"": 0.22, ""case_id"": ""91296""}, {""customer"": ""When you think you\u2019re being organised getting your student card out ready for the bus driver. But it turns out to be an amazon gift card and the driver looks at you like ur an actual thumb"", ""historical_reply"": ""@146390 Oh dear!! If it's any consolation, I once tried to pay for a taxi using a cinema receipt. ^DC"", ""similarity"": 0.146, ""case_id"": ""134806""}, {""customer"": ""@AmazonHelp Yes it says it\u2019s going to be Re delivered today but yesterday was already a Re delivery of same parcel?"", ""historical_reply"": ""@131050 Sorry for the continued issues with your delivery. Please keep us posted on the delivery today and let us know if you experience any further delays. Thank you. ^NV"", ""similarity"": 0.13, ""case_id"": ""65803""}]",delivery_status,FALSE,,,,,,,,,,,delivery_status,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
81751,AmazonHelp,81753,@134110 Sorry to learn about the trouble you've faced so far with your order. Kindly report this to our support team here: We'll have it checked.^AR,81753,134110,@115850 I hd ordrd a kybrd frm ur wbsite whch ws supposed 2 be delivered by 27th! It alrdy gt delayed by 2 days nd 2day I gt a msg tht th delivery ws attempted as no one ws available. I'm at hme only. They didn't evn care 2 make a call. NOT BUYING ANYTHING FROM YOUR SITE AGAIN.,delivery_status,81753,delivery_status,0.5818190323245409,ESCALATE,low intent confidence (0.58); weak historical match (0.16),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@115850 Order#406-0952229-5801128 not yet delivered, ws supposed to be delivered on Friday, prime 1 day delivery promise. Marked delivered on Monday"", ""historical_reply"": ""@119533 it to be personal information. Our page is visible to the public. 3/3^AR"", ""similarity"": 0.16, ""case_id"": ""16107""}, {""customer"": ""@AmazonHelp I have and they didn\u2019t"", ""historical_reply"": ""@143189 I'm sorry to hear this JJ. What were you advised when you contacted us about this? ^MI"", ""similarity"": 0.116, ""case_id"": ""122011""}, {""customer"": ""@115850 @115821 Ths is so unprofessional of u guys.10k ws deducted frm my ac4no reasn&amp;tld tht it wil b compensated,but there's no ans."", ""historical_reply"": ""@120840 We're sorry to keep you waiting. Please fill in your details here: and we'll check right away. ^HK"", ""similarity"": 0.108, ""case_id"": ""22175""}]",delivery_status,FALSE,,,,,,,,,,,delivery_status,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
